chapter_id,title,order_index,created_at,updated_at
d9214a23-3a69-42fd-9a10-69ba6a3ae133,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,revision (shortcut notes),2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,DIAGRAM PRACTICE,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d9214a23-3a69-42fd-9a10-69ba6a3ae133,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,revision (shortcut notes),2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,revise textbook markings,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
71c2a859-b096-4bcd-9dc6-d2320d473935,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,revise textbook markings,2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,Diagrams & process practice,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
343ce2b7-ba1c-46de-a18e-9b3efdffda74,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,revise textbook markings,2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,SOLVE PYQ,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
d1652a05-b150-447e-a4d4-8c0a7445ade0,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,revise textbook markings,2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,SOLVE PYQ,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
1b277c4b-3cbd-4ff9-96b6-c153c5694ff9,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,textbook theory reading,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,revise textbook markings,2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,SOLVE PYQ,3,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,TEXTBOOK QUESTIONS,4,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,DREAM 90 LWS,5,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,"DREAM 90 MCQ'S, A&R, OBJECTIVES",6,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,PYQ - OBJECTIVE & SUBJECTIVE,7,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,DREAM 90 - SA - 20 MKS,8,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
70ac13be-6a8b-4b75-91cd-25dda73f62f8,RECTIFY MISTAKES & FINAL REVISION,9,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
a3e2dd9b-c2e3-4261-ac2e-4434eaad651f,READ CLASS NOTES,1,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
a3e2dd9b-c2e3-4261-ac2e-4434eaad651f,MAKE LIST OF ALL TRENDS AND EXCEPTIONS,2,2026-05-06T18:01:03.536117,2026-05-06T18:01:03.536117
