name,description,color,icon,class_id,created_by,is_active,created_at,updated_at,batch
CIVICS,CIVICS - ICSE 10 Curriculum,blue,book,6f0a86dd-1ff6-477f-954e-0ce7d327f76d,5a18bcb2-b11b-41a3-982f-df5102cac454,TRUE,2026-05-06T19:38:12.856238Z,2026-05-06T19:38:12.856238Z,ICSE 10
